2024-06-07 00:08:56.053,412,461,-2001,-1112,-1212,-512
2024-06-07 00:08:56.055,412,461,-2001,-1195,-1299,-562
2024-06-07 00:08:56.060,412,461,-2001,-1195,-1299,-562
2024-06-07 00:08:56.098,466,338,-1388,674,1043,550
2024-06-07 00:08:56.103,466,338,-1388,625,969,502
2024-06-07 00:08:56.113,466,338,-1388,579,897,460
2024-06-07 00:08:56.146,800,333,-1855,-412,-453,-170
2024-06-07 00:08:56.211,800,333,-1855,-418,-445,-169
2024-06-07 00:08:56.222,800,333,-1855,-423,-437,-167
2024-06-07 00:08:56.233,947,193,-1676,-1,62,47
2024-06-07 00:08:56.247,947,193,-1676,13,71,50
2024-06-07 00:08:56.258,947,193,-1676,13,71,50
2024-06-07 00:08:56.270,875,254,-1766,40,-10,-15
2024-06-07 00:08:56.280,865,260,-1780,30,-19,-18
2024-06-07 00:08:56.291,865,260,-1780,20,-29,-21
2024-06-07 00:08:56.307,951,185,-1806,-36,-69,-11
2024-06-07 00:08:56.376,962,183,-1807,-37,-65,-9
2024-06-07 00:08:56.386,962,183,-1807,-38,-62,-7
2024-06-07 00:08:56.396,923,205,-1774,-59,54,62
2024-06-07 00:08:56.405,916,223,-1757,-60,50,58
2024-06-07 00:08:56.416,916,223,-1757,-60,47,56
2024-06-07 00:08:56.427,890,237,-1734,-100,-168,-58
2024-06-07 00:08:56.437,890,237,-1734,-100,-171,-66
2024-06-07 00:08:56.447,958,211,-1780,24,0,-52
2024-06-07 00:08:56.459,957,221,-1798,26,2,-51
2024-06-07 00:08:56.468,957,221,-1798,27,3,-50
2024-06-07 00:08:56.544,891,251,-1810,-76,-1,21
2024-06-07 00:08:56.552,891,251,-1810,-80,-6,24
2024-06-07 00:08:56.560,879,269,-1801,-84,-10,27
2024-06-07 00:08:56.567,872,257,-1675,-159,-297,-113
2024-06-07 00:08:56.575,872,257,-1675,-146,-297,-111
2024-06-07 00:08:56.584,872,257,-1675,-146,-297,-111
2024-06-07 00:08:56.592,878,253,-1723,90,-262,-78
2024-06-07 00:08:56.603,878,253,-1723,89,-259,-74
2024-06-07 00:08:56.613,878,253,-1723,89,-255,-69
2024-06-07 00:08:56.625,828,252,-1845,-70,-170,-17
2024-06-07 00:08:56.638,828,252,-1845,-71,-171,-20
2024-06-07 00:08:56.708,828,252,-1845,-71,-172,-22
2024-06-07 00:08:56.721,833,253,-1764,3,-215,-37
2024-06-07 00:08:56.733,833,253,-1764,-9,-229,-44
2024-06-07 00:08:56.745,833,253,-1764,-9,-229,-44
2024-06-07 00:08:56.757,909,227,-1876,54,-10,113
2024-06-07 00:08:56.770,909,227,-1876,58,-1,117
2024-06-07 00:08:56.783,909,227,-1876,61,7,121
2024-06-07 00:08:56.796,818,245,-1914,-35,-80,59
2024-06-07 00:08:56.806,818,245,-1914,-40,-82,58
2024-06-07 00:08:56.872,818,245,-1914,-44,-83,58
2024-06-07 00:08:56.881,839,197,-1796,36,51,91
2024-06-07 00:08:56.892,839,197,-1796,39,49,86
2024-06-07 00:08:56.901,839,197,-1796,40,48,83
2024-06-07 00:08:56.910,846,245,-1802,-91,-53,-8
2024-06-07 00:08:56.916,846,245,-1802,-87,-48,-7
2024-06-07 00:08:56.929,846,245,-1802,-84,-44,-6
2024-06-07 00:08:56.952,881,239,-1808,135,164,78
2024-06-07 00:08:56.961,900,231,-1810,168,200,96
2024-06-07 00:08:56.975,900,231,-1810,168,200,96
2024-06-07 00:08:57.043,832,271,-1910,626,702,326
2024-06-07 00:08:57.055,863,242,-1897,624,703,326
